Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_945,c_6,c_3,m_2,c_2,Unknown,Unknown
model_946,c_8,m_2,m_1,c_5,Unknown,Unknown
model_947,c_5,m_3,c_1,c_9,Unknown,Unknown
model_948,c_7,c_5,c_3,c_2,Unknown,Unknown
model_949,c_8,c_6,m_2,c_4,Unknown,Unknown
model_950,c_7,m_2,c_1,c_9,Unknown,Unknown
model_951,c_2,m_3,c_11,c_12,Unknown,Unknown
model_952,c_1,c_10,c_10,c_1,Unknown,Unknown
model_953,c_3,c_10,s,-,Unknown,Unknown
model_954,c_4,c_11,c_7,c_6,Unknown,Unknown
model_955,c_6,c_9,c_3,c_7,Unknown,Unknown
model_956,c_9,c_11,c_8,s,Unknown,Unknown
model_957,c_7,c_7,c_9,c_11,Unknown,Unknown
model_958,c_2,c_1,m_1,c_4,Unknown,Unknown
model_959,c_1,c_3,c_1,s,Unknown,Unknown
model_960,c_5,m_2,c_9,m_2,Unknown,Unknown
model_961,c_5,c_10,c_12,m_3,Unknown,Unknown
model_962,c_6,m_2,c_1,s,Unknown,Unknown
model_963,c_6,m_3,c_9,c_9,Unknown,Unknown
model_964,c_11,c_3,c_12,c_10,Unknown,Unknown
model_965,c_1,m_3,s,-,Unknown,Unknown
model_966,c_7,c_11,m_3,c_12,Unknown,Unknown
model_967,c_10,m_1,c_10,s,Unknown,Unknown
model_968,c_3,c_8,c_6,m_3,Unknown,Unknown
model_969,c_4,c_3,m_1,m_2,Unknown,Unknown
model_970,c_9,c_7,c_6,c_8,Unknown,Unknown
model_971,c_8,c_4,c_9,c_10,Unknown,Unknown
model_972,c_9,c_10,c_1,m_3,Unknown,Unknown
model_973,c_9,c_7,c_4,c_11,Unknown,Unknown
model_974,c_8,c_10,c_10,m_3,Unknown,Unknown
model_975,c_3,c_11,m_3,m_3,Unknown,Unknown
model_976,c_7,c_11,c_3,c_9,Unknown,Unknown
model_977,c_8,c_9,c_1,c_12,Unknown,Unknown
model_978,c_8,c_6,c_3,c_5,Unknown,Unknown
model_979,c_5,c_3,c_9,m_3,Unknown,Unknown
model_980,c_1,m_3,c_2,m_2,Unknown,Unknown
model_981,c_11,c_6,c_11,c_6,Unknown,Unknown
model_982,c_8,c_7,c_1,c_8,Unknown,Unknown
model_983,c_8,c_5,c_8,m_2,Unknown,Unknown
model_984,c_1,c_2,c_12,c_12,Unknown,Unknown
model_985,c_9,c_7,c_12,c_7,Unknown,Unknown
model_986,c_7,c_7,c_6,c_12,Unknown,Unknown
model_987,c_11,m_2,c_12,c_4,Unknown,Unknown
model_988,c_1,m_1,c_10,c_5,Unknown,Unknown
model_989,m_2,c_7,c_7,c_8,Unknown,Unknown
model_990,c_11,c_7,c_1,c_2,Unknown,Unknown
model_991,c_2,m_1,c_12,c_5,Unknown,Unknown
model_992,c_11,c_8,c_9,c_8,Unknown,Unknown
model_993,c_7,c_7,c_3,c_10,Unknown,Unknown
model_994,c_1,m_3,c_12,-,Unknown,Unknown
model_995,c_12,c_5,c_8,c_4,Unknown,Unknown
model_996,c_3,m_3,c_4,c_1,Unknown,Unknown
model_997,c_10,c_11,s,-,Unknown,Unknown
model_998,c_6,c_7,s,-,Unknown,Unknown
model_999,c_8,c_6,m_2,c_9,Unknown,Unknown
model_1000,c_1,c_9,c_1,m_3,Unknown,Unknown
