Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2413,c_10,c_11,s,-,Unknown,Unknown
model_2414,c_2,c_1,c_2,c_11,Unknown,Unknown
model_2415,c_3,c_4,c_3,c_4,Unknown,Unknown
model_2416,c_5,m_1,c_9,c_4,Unknown,Unknown
model_2417,c_5,c_12,c_7,m_3,Unknown,Unknown
model_2418,c_12,m_3,c_11,c_7,Unknown,Unknown
model_2419,c_8,c_11,s,-,Unknown,Unknown
model_2420,m_3,c_4,c_7,c_3,Unknown,Unknown
model_2421,c_4,c_3,c_5,c_6,Unknown,Unknown
model_2422,c_12,c_9,c_3,c_2,Unknown,Unknown
model_2423,c_12,c_8,c_4,m_3,Unknown,Unknown
model_2424,c_6,c_4,c_5,c_9,Unknown,Unknown
model_2425,c_11,c_3,c_11,c_5,Unknown,Unknown
model_2426,m_3,c_5,m_3,c_12,Unknown,Unknown
model_2427,c_12,c_8,c_2,-,Unknown,Unknown
model_2428,c_8,m_2,m_2,c_8,Unknown,Unknown
model_2429,c_6,c_10,m_2,c_3,Unknown,Unknown
model_2430,c_1,m_1,m_3,c_11,Unknown,Unknown
model_2431,c_1,c_4,c_5,c_4,Unknown,Unknown
model_2432,c_4,c_5,m_2,c_2,Unknown,Unknown
model_2433,m_2,c_4,c_12,c_5,Unknown,Unknown
model_2434,c_6,m_2,c_8,c_10,Unknown,Unknown
model_2435,c_4,c_10,c_6,c_7,Unknown,Unknown
model_2436,m_2,c_5,c_6,c_4,Unknown,Unknown
model_2437,c_10,c_12,c_7,m_2,Unknown,Unknown
model_2438,c_6,m_3,c_12,c_5,Unknown,Unknown
model_2439,c_1,c_9,c_6,s,Unknown,Unknown
model_2440,c_12,m_2,c_10,c_7,Unknown,Unknown
model_2441,c_10,m_2,c_5,c_5,Unknown,Unknown
model_2442,c_12,c_9,c_7,m_2,Unknown,Unknown
model_2443,c_5,c_3,c_5,c_6,Unknown,Unknown
model_2444,c_12,c_2,c_5,c_2,Unknown,Unknown
model_2445,c_8,c_1,c_3,c_6,Unknown,Unknown
model_2446,c_6,m_1,c_11,c_6,Unknown,Unknown
model_2447,c_7,c_4,c_6,c_6,Unknown,Unknown
model_2448,c_1,c_12,c_10,c_5,Unknown,Unknown
model_2449,c_2,c_5,m_1,c_9,Unknown,Unknown
model_2450,c_3,c_3,c_9,m_2,Unknown,Unknown
model_2451,c_12,c_1,c_3,c_9,Unknown,Unknown
model_2452,c_5,c_4,c_10,c_1,Unknown,Unknown
model_2453,c_5,m_3,m_3,c_8,Unknown,Unknown
model_2454,c_12,c_8,c_3,c_3,Unknown,Unknown
model_2455,c_4,m_2,c_7,c_4,Unknown,Unknown
model_2456,c_2,c_3,c_11,c_3,Unknown,Unknown
model_2457,c_5,c_9,c_2,m_1,Unknown,Unknown
model_2458,c_4,c_8,m_2,m_3,Unknown,Unknown
model_2459,c_1,c_7,c_4,c_11,Unknown,Unknown
model_2460,c_7,m_1,m_1,m_2,Unknown,Unknown
model_2461,c_10,m_3,c_5,c_9,Unknown,Unknown
model_2462,c_7,c_11,c_5,m_2,Unknown,Unknown
model_2463,c_3,c_1,c_7,c_3,Unknown,Unknown
model_2464,c_1,c_7,c_1,c_1,Unknown,Unknown
model_2465,m_3,c_10,c_10,c_1,Unknown,Unknown
model_2466,c_10,c_9,c_2,c_1,Unknown,Unknown
model_2467,c_8,c_5,c_3,c_9,Unknown,Unknown
model_2468,c_9,c_2,m_1,c_3,Unknown,Unknown
model_2469,c_1,c_10,c_10,m_3,Unknown,Unknown
model_2470,c_1,c_1,m_1,c_7,Unknown,Unknown
model_2471,c_11,m_3,c_1,c_5,Unknown,Unknown
model_2472,c_10,c_5,c_5,c_5,Unknown,Unknown
model_2473,c_1,c_4,c_3,c_4,Unknown,Unknown
model_2474,c_6,m_2,c_2,c_5,Unknown,Unknown
model_2475,c_8,m_3,m_3,c_9,Unknown,Unknown
model_2476,c_8,m_1,c_4,c_12,Unknown,Unknown
model_2477,c_9,m_2,s,-,Unknown,Unknown
model_2478,c_8,c_1,c_4,c_5,Unknown,Unknown
model_2479,c_6,c_7,s,-,Unknown,Unknown
model_2480,c_6,m_1,c_6,m_3,Unknown,Unknown
model_2481,c_6,c_1,m_2,c_9,Unknown,Unknown
model_2482,c_8,m_1,c_4,m_1,Unknown,Unknown
model_2483,c_10,c_1,m_2,c_9,Unknown,Unknown
model_2484,c_11,c_6,c_5,s,Unknown,Unknown
model_2485,c_12,c_7,c_8,c_8,Unknown,Unknown
model_2486,c_3,c_2,c_8,c_9,Unknown,Unknown
model_2487,m_3,s,-,-,Unknown,Unknown
model_2488,c_10,c_3,m_2,c_5,Unknown,Unknown
model_2489,c_4,c_7,c_9,m_1,Unknown,Unknown
model_2490,c_6,m_2,c_2,c_7,Unknown,Unknown
model_2491,c_9,c_8,c_9,m_1,Unknown,Unknown
model_2492,c_10,c_6,c_1,c_9,Unknown,Unknown
model_2493,c_4,c_12,c_6,c_11,Unknown,Unknown
model_2494,c_9,c_5,c_11,c_5,Unknown,Unknown
model_2495,c_2,c_3,m_2,m_1,Unknown,Unknown
model_2496,c_10,m_1,c_7,c_7,Unknown,Unknown
model_2497,c_5,c_9,c_8,c_4,Unknown,Unknown
model_2498,c_5,c_6,m_1,m_1,Unknown,Unknown
model_2499,c_1,m_2,s,-,Unknown,Unknown
model_2500,c_7,s,-,-,Unknown,Unknown
